"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Middle East & North Africa","MEA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18826378907.8905","20211391675.0419","21090987777.346","21558571334.4412","24460308313.4766","24741855073.3465","23880618353.1551","28805375003.7966","33762665800.9817","42032032249.4437","44696604704.8495","51519246376.0401","63073104920.1966","71277956652.8562","71509248779.2471","82970676455.0504","74022866683.6269","81019140775.927","81509269312.0321","91190720448.2883","95065930810.6768","95621293390.0489","112457480389.398","",
"Mexico","MEX","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6847000000","7531000000","8184000000","8307000000","8135000000","9133000000","9190000000","9547000000","10058000000","11609000000","12801000000","13329000000","14055000000","14726000000","12542000000","12628000000","12458000000","13320000000","14311000000","16606000000","18729000000","20619000000","22467000000","",
"Marshall Islands","MHL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2500000","3000000","3000000","3000000","2900000","3000000","3100000","3400000","4000000","5000000","3690000","3580000","3300000","2700000","3100000","3700000","4780000","4090000","4300000","5400000","5100000","30400000","","",
"Middle income","MIC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79970173921.5685","92959926010.0616","99258463377.4764","96049643890.9071","99469047164.9288","109099627211.184","116152724351.089","129085267810.758","138267179966.09","172459571207.432","194069898056.198","219399578748.572","261218058611.828","289371249184.194","265243974102.265","294222009897.709","323681171822.519","348146365603.904","371581074653.62","376750540420.296","368422040740.792","366717113468.121","402506838170.187","",
"North Macedonia","MKD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19000000","35000000","29000000","30000000","80000000","88000000","49000000","55000000","86000000","103000000","116000000","156000000","219000000","262000000","232000000","199000000","242000000","237000000","270000000","298000000","268000000","283000000","331000000","",
"Mali","MLI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26000000","27000000","25000000","28000000","36000000","47000000","91000000","105000000","136000000","142000000","149000000","175400000","227000000","286000000","196000000","208000000","218000000","144000000","178200000","214000000","186000000","","","",
"Malta","MLT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","813000000","780000000","789000000","818000000","841000000","731000000","704000000","757000000","869000000","949000000","924000000","966000000","1185000000","1082000000","899000000","1066000000","1276000000","1260000000","1402000000","1521000000","1381000000","1451000000","1746000000","",
"Myanmar","MMR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169000000","215000000","183000000","196000000","222000000","195000000","132000000","136000000","70000000","97000000","83000000","59000000","97000000","80000000","75000000","91000000","334000000","550000000","964000000","1687000000","2199000000","2289000000","2279000000","",
"Middle East & North Africa (excluding high income)","MNA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9813049589.04136","10794414803.6893","11224841667.1749","11432824409.6571","12553882523.7704","12767288283.1981","13461735730.9356","17730152198.2077","21343660295.3216","24877528244.6279","27424100000","30514800000","36997800000","42386800000","42990000000","50589000000","39951453436.2046","42727255845.2762","39372596182.6975","43205817090.82","40201352399.4422","33928751750.4688","44212139136.4493","",
"Montenegro","MNE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","660000000","859000000","792000000","765000000","926000000","860000000","929000000","959000000","947000000","978000000","1109000000","",
"Mongolia","MNG","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33000000","20000000","25000000","47000000","43000000","43000000","49000000","143000000","154000000","205000000","203000000","261000000","349000000","272000000","253000000","288000000","197000000","215000000","236000000","257000000","279000000","379000000","462000000","",
"Northern Mariana Islands","MNP","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","655000000","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49000000","61000000","61000000","61000000","74000000","64000000","65000000","106000000","96000000","138000000","145000000","182000000","213000000","217000000","135000000","171000000","224000000","228000000","225000000","202000000","114000000","164000000","",
"Mauritania","MRT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11000000","19000000","21000000","20000000","28000000","","","","","","","","","","","","","50000000","50000000","42000000","31000000","33000000","24000000","",
"Mauritius","MUS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","616000000","705000000","666000000","672000000","718000000","732000000","820000000","829000000","960000000","1156000000","1189000000","1302000000","1663000000","1823000000","1390000000","1585000000","1808000000","1778000000","1593000000","1719000000","1680000000","1824000000","2005000000","",
"Malawi","MWI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22000000","31000000","32000000","25000000","42000000","29000000","40000000","45000000","66000000","75000000","48000000","45000000","43000000","43000000","46000000","45000000","36000000","35000000","33000000","36000000","39000000","30000000","35000000","",
"Malaysia","MYS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5044000000","5732000000","4925000000","3237000000","4403000000","5873000000","7627000000","8084000000","6799000000","9183000000","10389000000","12280000000","17948000000","18553000000","17231000000","18152000000","19649000000","20251000000","21500000000","22600000000","17666000000","18085000000","18352000000","",
"North America","NAC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103407000000","112741000000","117915000000","116631000000","123978000000","134378000000","122134000000","117549000000","114119000000","131250000000","138393000000","144110000000","162753000000","183343000000","161936000000","186876000000","208118000000","222141000000","239884000000","257199000000","268809000000","264701000000","272278000000","",
"Namibia","NAM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","278000000","293000000","333000000","288000000","287000000","193000000","264000000","251000000","383000000","426000000","363000000","473000000","542000000","484000000","512000000","473000000","520000000","635000000","361000000","552000000","540000000","378000000","393000000","",
"New Caledonia","NCL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108000000","114000000","117000000","110000000","112000000","111000000","94000000","156000000","196000000","241000000","149000000","122000000","142000000","267000000","236000000","226000000","285000000","288000000","287000000","287000000","246000000","248000000","","",
"Niger","NER","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000000","25600000","28600000","27000000","25100000","23100000","30100000","20200000","27500000","32300000","43900000","39000000","44000000","86000000","69000000","105500000","54000000","51000000","59000000","100000000","80000000","84000000","","",
"Nigeria","NGA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47000000","58000000","83000000","81000000","99000000","186000000","168000000","256000000","58000000","49000000","139000000","209000000","337000000","958000000","791000000","736000000","688000000","638000000","616000000","600000000","472000000","1087000000","2611000000","",
"Nicaragua","NIC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51000000","55000000","82000000","103000000","128000000","129000000","135000000","135000000","160000000","192000000","206000000","249000000","277000000","303000000","336000000","314000000","391000000","421000000","417000000","446000000","528000000","642000000","841000000","",
"Netherlands","NLD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10611000000","11497000000","11750000000","11923000000","12451000000","11285000000","11147000000","11745000000","14603000000","16495000000","8770000000","9273000000","11313000000","12874000000","12063000000","11653000000","12897000000","17675000000","19429000000","19669000000","17558000000","18306000000","20352000000","",
"Norway","NOR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2730000000","2770000000","2570000000","2545000000","2750000000","2521000000","2380000000","2581000000","2989000000","3531000000","4243000000","4289000000","5322000000","5702000000","4949000000","5299000000","6565000000","6784000000","7175000000","7503000000","6370000000","6285000000","6515000000","",
"Nepal","NPL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232000000","237000000","201000000","248000000","229000000","219000000","191000000","134000000","232000000","260000000","160000000","157000000","234000000","353000000","439000000","378000000","415000000","379000000","460000000","511000000","509000000","498000000","712000000","",
"Nauru","NRU","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2318000000","2553000000","2211000000","1857000000","2234000000","2272000000","2340000000","3159000000","4232000000","5098000000","6486000000","6148000000","7190000000","6961000000","5979000000","6523000000","7295000000","7142000000","7434000000","8575000000","9452000000","9763000000","10583000000","",
"OECD members","OED","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368215793000","391682330000","391202000000","401878000000","418435000000","427491000000","412555000000","425329000000","472688000000","549659000000","575728000000","606085000000","689854000000","753292000000","666711000000","697379000000","780843000000","796817000000","852650000000","911390000000","882411000000","891475000000","951079000000","",
"Oman","OMN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193000000","192000000","338000000","350000000","377000000","538000000","539000000","546000000","601000000","627000000","749000000","905000000","1105000000","1092000000","1072000000","1515000000","1723000000","1888000000","1971000000","2247000000","2390000000","2791000000","",
"Other small states","OSS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","582000000","590000000","618000000","556000000","492000000","551000000","533000000","562000000","620000000","765000000","828000000","919000000","912000000","986000000","950000000","998000000","1127000000","1014000000","938000000","971000000","915000000","791000000","875000000","",
"Panama","PAN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","372000000","432000000","471000000","492000000","506000000","628000000","665000000","710000000","804000000","903000000","1108000000","1425000000","1806000000","2208000000","2280000000","2621000000","3630000000","4585000000","5419000000","5749000000","5754000000","6455000000","6865000000","",
"Peru","PER","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521000000","773000000","911000000","947000000","911000000","861000000","763000000","836000000","1023000000","1232000000","1438000000","1775000000","2007000000","2396000000","2440000000","2475000000","2814000000","3074000000","3916000000","3907000000","4140000000","4303000000","4573000000","",
"Philippines","PHL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1141000000","1551000000","2347000000","1431000000","2652000000","2334000000","2011000000","2018000000","1821000000","2390000000","2863000000","4051000000","5523000000","3293000000","2916000000","3441000000","4053000000","4963000000","5599000000","6059000000","6415000000","6289000000","8349000000","",
"Palau","PLW","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58000000","54000000","45000000","41000000","40000000","41000000","49000000","63000000","60000000","68000000","78000000","76000000","76000000","94000000","109000000","117000000","131000000","156000000","148000000","","",
"Papua New Guinea","PNG","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25000000","14000000","8000000","15000000","6000000","7000000","5000000","3000000","4900000","7100000","9400000","3930000","4500000","3700000","2100000","2400000","5100000","2400000","3700000","2800000","1700000","1600000","15300000","",
"Poland","POL","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6927000000","8764000000","9053000000","8321000000","6498000000","6128000000","5121000000","4971000000","4733000000","6499000000","7161000000","8154000000","11728000000","12895000000","9889000000","10037000000","11649000000","11888000000","12432000000","12924000000","11355000000","12052000000","14083000000","",
"Pre-demographic dividend","PRE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2669211324.26509","2871202626.32045","3018241894.19157","3238538982.94121","3384666213.40058","2556359620.99086","3148441111.51539","3399291197.12788","3693347529.05935","4295064825.28929","5522455794.47259","6295835971.53407","8657599906.1042","9867313353.59389","9929897199.82782","10962421350.1025","11990303990.9088","13437005640.2394","14932892951.6167","16183455653.6949","16702845427.0392","15669152104.1938","18560372700.4505","",
"Puerto Rico","PRI","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1828000000","1898000000","2046000000","2233000000","2139000000","2388000000","2728000000","2486000000","2677000000","3024000000","3239000000","3369000000","3414000000","3535000000","3176000000","3211000000","3143000000","3193000000","3311000000","3439000000","3825000000","3985000000","4090000000","",
"Korea, Dem. People’s Rep.","PRK","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5646000000","5572000000","5415000000","6390000000","6046000000","6027000000","6260000000","6636000000","7677000000","8897000000","9042000000","10482000000","12948000000","14072000000","12344000000","12985000000","14901000000","14582000000","16213000000","17718000000","15823000000","17184000000","21099000000","",
"Paraguay","PRY","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162000000","159000000","145000000","128000000","95000000","88000000","91000000","76000000","81000000","87000000","96000000","112000000","121000000","128000000","225000000","243000000","261000000","291000000","299000000","314000000","348000000","356000000","399000000","",
"West Bank and Gaza","PSE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","255000000","242000000","239000000","346000000","377000000","94000000","14000000","14000000","66000000","84000000","52000000","25000000","99000000","146000000","193000000","409000000","615000000","469000000","524000000","412000000","312000000","235000000","225000000","",
"Pacific island small states","PSS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","562113318.060433","589207118.082495","594245261.641763","515394149.972435","561407382.345277","481938298.695471","492889158.515735","574295759.37851","714557815.771888","850087165.431878","1020252242.78814","1025176327.57701","1123577465.73003","1423553919.43228","1189634717.7034","1378743740.88327","1576291175.21462","1664813934.68077","1700571450.19257","1752000022.27501","1743226912.91977","1807559285.02518","2030665777.6751","",
"Post-demographic dividend","PST","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","366390890377.855","389049787883.566","383184031334.868","390893400000","410844000000","419111000000","404370000000","418088000000","465707000000","544523000000","567292000000","601129000000","685256000000","749659000000","665795000000","714661000000","811084000000","834495000000","896024000000","947674000000","900282000000","913334000000","967146000000","",
"French Polynesia","PYF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","326000000","322000000","345000000","354000000","394000000","","","471000000","651000000","737000000","759000000","463000000","537000000","737000000","618000000","630000000","725000000","720000000","746000000","835000000","758000000","782000000","","",
"Qatar","QAT","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122000000","128000000","272000000","285000000","369000000","498000000","760000000","874000000","","","","","4463000000","7220000000","8452000000","10576000000","12131000000","12593000000","15757000000","",
"Romania","ROU","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","689000000","670000000","603000000","351000000","306000000","394000000","419000000","400000000","523000000","607000000","1324000000","1675000000","2073000000","2626000000","1688000000","1631000000","2016000000","1904000000","2048000000","2225000000","2097000000","2172000000","2999000000","",
"Russian Federation","RUS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4312000000","7102000000","7164000000","6508000000","3723000000","3429000000","4726000000","5278000000","5879000000","7262000000","7805000000","9720000000","12426000000","15821000000","12369000000","13239000000","16961000000","17876000000","20198000000","19451000000","13204000000","12820000000","14983000000","",
"Rwanda","RWA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","6000000","19000000","20000000","21000000","27000000","29000000","31000000","30000000","44000000","67000000","148000000","177000000","224000000","223000000","224000000","298000000","337000000","364000000","376000000","457000000","470000000","616000000","",
"South Asia","SAS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4012851335.58489","4254384095.79367","4423757691.1268","4494914645.37918","4527987595.94719","5148355971.75315","4807604359.84034","5005039852.62511","6604568007.36874","8719232422.47467","10325776051.5812","12100691065.3976","14800646484.4949","16321000000","14969000000","18937000000","22975000000","23886000000","25794000000","28722000000","29922300000","32053300000","37902000000","",
"Saudi Arabia","SAU","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3418000000","6486000000","4626000000","4769000000","6907000000","6775000000","6744000000","7536000000","9317000000","8400000000","8690000000","9263000000","11183000000","13438000000","14848000000","",
"Sudan","SDN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8000000","8000000","4000000","2000000","2000000","5000000","3000000","108000000","17000000","21000000","114000000","194000000","390000000","255000000","231000000","82000000","179000000","772000000","773000000","967000000","949000000","1009000000","1029000000","",
"Senegal","SEN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168180300","164000000","171000000","181000000","183000000","152000000","175000000","210000000","269000000","286000000","334000000","329000000","622000000","637000000","474000000","464000000","524000000","469000000","495000000","481000000","","","","",
"Singapore","SGP","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7611000000","7402000000","6326000000","4603000000","5089000000","5142000000","4641000000","4458000000","3842000000","5327000000","6209000000","7536000000","9066000000","10615000000","9225000000","14178000000","17929000000","18795000000","19231000000","19161000000","16617000000","18945000000","19707000000","",
"Solomon Islands","SLB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17100000","16000000","9700000","7100000","9700000","4000000","8800000","800000","1600000","3520000","6400000","30900000","33100000","31200000","39300000","50800000","65900000","65400000","70500000","64800000","60000000","71000000","79000000","",
"Sierra Leone","SLE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57000000","29000000","10000000","6000000","6000000","10000000","14000000","38000000","60000000","58000000","64000000","23000000","22000000","34000000","25000000","26000000","44000000","47000000","66000000","35000000","37000000","41000000","","",
"El Salvador","SLV","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152000000","155000000","149000000","206000000","408000000","437000000","452000000","521000000","664000000","748000000","656000000","686000000","793000000","711000000","549000000","646000000","729000000","900000000","1054000000","1285000000","1203000000","1161000000","1227000000","",
"San Marino","SMR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77000000","159000000","220000000","308000000","416000000","1018000000","1114000000","986000000","950000000","1149000000","1080000000","1221000000","1352000000","1322000000","1460000000","1705000000","",
"Sub-Saharan Africa (excluding high income)","SSA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7106685834.77347","7944423341.27647","8433544249.89641","8869740387.80336","9231455779.68253","8240805729.25126","8810011572.14507","9712104838.09584","13851236013.7008","16136294115.044","18737968111.051","20964894239.3502","24782866217.0213","25018259860.6389","23158865047.4236","25841959473.88","28551491216.8278","31025659360.3695","30735154512.2579","31995846363.0148","29381774081.736","29669954938.8661","33780799541.9929","",
"South Sudan","SSD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","800000","22000000","23500000","26000000","",
"Sub-Saharan Africa","SSF","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7347522918.6966","8139782797.59582","8642857011.87642","9074678186.60951","9448214506.11776","8482649034.33133","9047475639.45374","9977529315.03708","14127556897.8889","16410090685.5688","19025501651.1638","21310304988.3287","25206435912.102","25454707413.5238","23532054214.8508","26218393598.7569","28957814638.2679","31484477433.0297","31253216165.4406","32509463388.8279","29899612975.7391","30211887664.1151","34409364414.1695","",
"Small states","SST","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4100000","9200000","9900000","6200000","6900000","7400000","7700000","7300000","6700000","5000000","7700000","8300000","11100000","15900000","15000000","30900000","56100000","62500000","69100000","65900000","",
"Suriname","SUR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52000000","44000000","38000000","36000000","45000000","42000000","26000000","17000000","18000000","52000000","96000000","109000000","73000000","83000000","70000000","69000000","69000000","79000000","92000000","103000000","99000000","74000000","61000000","",
"Slovak Republic","SVK","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","630000000","681000000","555000000","493000000","465000000","441000000","649000000","742000000","876000000","931000000","1282000000","1655000000","2352000000","3004000000","2539000000","2335000000","2514000000","2366000000","2702000000","2642000000","2480000000","2802000000","2995000000","",
"Slovenia","SVN","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1128000000","1280000000","1225000000","1135000000","1011000000","1016000000","1059000000","1152000000","1427000000","1725000000","1894000000","2074000000","2465000000","2954000000","2735000000","2721000000","2953000000","2737000000","2900000000","2944000000","2521000000","2627000000","2952000000","",
"Sweden","SWE","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4390000000","4534000000","4025000000","4997000000","4943000000","4825000000","5200000000","5671000000","6548000000","7686000000","7628000000","9714000000","11889000000","11732000000","9769000000","10674000000","10209000000","10104000000","10857000000","11846000000","11307000000","12764000000","14205000000","",
"Eswatini","SWZ","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54000000","42000000","44000000","51000000","15000000","24000000","23000000","45000000","70040000","75100000","77300000","75100000","32200000","26300000","40100000","51400000","10100000","29100000","4200000","15600000","14200000","13200000","13200000","",
"Sint Maarten (Dutch part)","SXM","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349000000","322000000","379000000","430000000","443000000","511000000","484000000","489000000","538000000","626000000","659000000","651000000","665000000","667000000","619000000","681000000","729000000","854000000","871000000","922000000","913000000","871000000","646000000","",
"Seychelles","SYC","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224000000","182000000","195000000","191000000","202000000","225000000","221000000","247000000","258000000","256000000","269000000","323000000","396000000","408000000","349000000","352000000","380000000","429000000","484000000","480000000","483000000","505000000","585000000","",
"Syrian Arab Republic","SYR","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1258000000","1165000000","1013000000","1017000000","1031000000","1082000000","1150000000","970000000","877000000","1883000000","2035000000","2113000000","2972000000","3176000000","3781000000","6308000000","1816000000","","","","","","","",
"Turks and Caicos Islands","TCA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53000000","99000000","113000000","157000000","238000000","285000000","311000000","292000000","","","","","","","","","","","","599000000","634000000","721000000","","",
"Chad","TCD","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43000000","22000000","22000000","15000000","15000000","14000000","23000000","25000000","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31280901907.2663","36180340092.1246","37748212329.4388","32107886038.1416","38179716606.0828","42963330111.6561","45950727147.3666","51100767416.9419","45112535768.2209","61273142012.3248","64442768431.9514","77275609267.0334","93861663500.2279","100622789684.197","91997856282.2187","107102014776.442","122628954907.98","134887212380.817","148483075033.827","141311431341.473","145386312986.541","151100793715.502","154071929713.448","",
