Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
MOZ,Mozambique,24702,Visitor Exports (Foreign spending),% growth,25.531,-3.62755,14.4727,-3.17831,-0.798706,29.8006,1.62943,5.34201,55.5311,-20.6194,37.9133,14.6773,13.1618,1.00484,13.8979,-29.123,6.18678,19.6687,5.25587,0,9.44127,-20.8894,35.7423,2.86138,3.30188,3.02667,3.36772,3.37181,3.59311,3.47994,3.53201,3.53056,3.53294,3.47723
MUS,Mauritius,24637,Business Tourism Spending,Local currency in bn (Real prices),9.10741,10.1767,11.0596,12.0358,13.0744,13.8008,13.1077,17.2805,16.9005,21.5259,25.3517,25.3467,27.7642,27.5813,24.4296,24.4541,26.2303,26.0987,25.328,24.4245,24.4474,28.1238,28.1817,28.7291,29.89,31.7815,33.3368,34.7273,36.2918,37.8876,39.3886,40.919,42.9787,45.2134
MUS,Mauritius,24638,Business Tourism Spending,Local currency  _in bn (Nominal prices),3.66921,4.38708,5.01183,5.83412,6.67236,7.22838,7.34835,10.2398,10.8094,14.5133,17.8614,18.8563,22.3709,23.4872,20.6673,20.9211,23.1501,23.6019,23.5349,23.0314,23.2935,27.3631,28.1817,29.7375,31.9416,35.009,37.8495,40.6279,43.7638,47.1423,50.6173,54.3443,59.0465,64.3177
MUS,Mauritius,24639,Business Tourism Spending,% share,2.20079,2.32389,2.38666,2.39873,2.53028,2.53029,2.35741,3.0663,2.89748,3.498,4.05003,3.81663,3.94422,3.71955,3.18251,2.92072,3.01025,2.88681,2.7005,2.51899,2.44371,2.71172,2.61801,2.56919,2.57147,2.63564,2.66937,2.6858,2.7138,2.74192,2.76134,2.78317,2.84288,2.91385
MUS,Mauritius,24640,Business Tourism Spending,US$ in bn (Nominal prices),0.21104,0.244431,0.238009,0.243162,0.264925,0.275371,0.252267,0.34176,0.387414,0.527784,0.605549,0.594685,0.714412,0.825479,0.646665,0.679599,0.806454,0.78542,0.766575,0.75213,0.664453,0.769883,0.811109,0.882904,0.922768,0.9854,1.03669,1.08565,1.14764,1.21557,1.28589,1.36017,1.45602,1.56256
MUS,Mauritius,24641,Business Tourism Spending,US$ in bn (Real prices),0.262124,0.292899,0.31831,0.346408,0.3763,0.397208,0.377259,0.497357,0.48642,0.619545,0.729659,0.729514,0.799094,0.793828,0.703119,0.703825,0.754945,0.751159,0.728975,0.702972,0.703632,0.809444,0.811109,0.826865,0.860277,0.914718,0.959481,0.999502,1.04453,1.09046,1.13366,1.17771,1.23699,1.30131
MUS,Mauritius,24642,Business Tourism Spending,% growth,40.2641,18.7239,29.3173,18.5238,15.7342,12.1766,13.0983,5.52751,-2.62054,16.7109,38.2234,6.13986,12.5203,15.849,7.1311,-29.6197,4.14653,3.76723,4.79124,4.24473,3.80781,-8.72666,5.25521,4.64244,4.49777,4.43496,3.58354,3.50249,3.45433,3.36554,3.25222,3.11239,2.89903,2.70257
MUS,Mauritius,24643,Travel and Tourism direct contribution to employment,Thousands of jobs,30.1037,31.7208,32.3763,32.9325,34.2449,34.3642,39.7722,38.3991,37.9626,41.7856,44.3233,48.7151,54.0716,51.1786,44.5414,42.4798,40.5776,39.7456,35.7672,34.5902,39.2651,40.9787,41.4406,41.0276,41.4573,42.7671,43.7541,44.4451,45.2937,46.1255,46.8648,47.6019,49.0202,50.6497
MUS,Mauritius,24644,Travel and Tourism direct contribution to employment,% share of total employment,6.82879,6.82859,6.90993,6.92974,7.12863,7.13169,7.95461,7.71378,7.68436,8.56137,9.03789,9.82701,10.798,9.96311,8.58843,8.05247,7.70682,7.49316,6.44859,6.11852,6.92067,7.17661,7.16913,7.04181,7.0643,7.24115,7.3702,7.45025,7.55975,7.67037,7.76961,7.87176,8.09308,8.35346
MUS,Mauritius,24645,Travel and Tourism direct contribution to employment,% growth,4.9664,5.37171,2.0663,1.71799,3.98525,0.348198,15.7374,-3.45225,-1.13676,10.0702,6.07321,9.90862,10.9955,-5.3502,-12.9688,-4.62856,-4.47784,-2.05046,-10.0096,-3.2908,13.5154,4.36404,1.1272,-0.996529,1.0472,3.15942,2.30783,1.57932,1.90941,1.83627,1.60294,1.57278,2.9796,3.32406
MUS,Mauritius,24646,Travel and Tourism direct contribution to GDP,Local currency  _in bn (Nominal prices),5.09944,6.02369,6.73986,7.62031,8.5541,9.46232,11.8253,12.2893,13.3764,16.1948,18.0586,21.7081,26.9673,27.544,24.4371,24.1315,25.8607,26.8118,24.8227,26.5743,29.4249,32.186,34.1507,35.9126,38.434,41.9104,45.3381,48.6818,52.4565,56.533,60.6983,65.105,70.7852,77.1927
MUS,Mauritius,24647,Travel and Tourism direct contribution to GDP,Local currency in bn (Real prices),12.6574,13.9731,14.8728,15.7207,16.7616,18.066,21.0935,20.7391,20.9139,24.0199,25.6316,29.1801,33.4688,32.3452,28.8858,28.2068,29.3015,29.6483,26.7138,28.1817,30.8825,33.0808,34.1507,34.6948,35.9654,38.0467,39.9325,41.6115,43.5003,45.4349,47.2333,49.0213,51.5231,54.2642
MUS,Mauritius,24648,Travel and Tourism direct contribution to GDP,Percentage share of total GDP,7.08065,7.40299,7.45561,7.42965,7.72003,7.63189,8.68729,8.36453,8.13748,8.83819,9.31556,9.77096,10.5667,9.68991,8.37588,7.836,7.82123,7.64645,6.66564,6.7781,7.17867,7.41199,7.37157,7.20803,7.19777,7.34334,7.44308,7.49302,7.57264,7.65305,7.70554,7.75753,7.92441,8.1258
MUS,Mauritius,24649,Travel and Tourism direct contribution to GDP,US$ in bn (Nominal prices),0.293302,0.335617,0.320072,0.317609,0.33964,0.360475,0.405959,0.410161,0.479415,0.588935,0.612234,0.684625,0.861199,0.968058,0.764621,0.783888,0.90088,0.892241,0.808519,0.86783,0.839351,0.90558,0.982905,1.06624,1.11033,1.17966,1.2418,1.30087,1.3756,1.45772,1.54199,1.6295,1.74548,1.87536
MUS,Mauritius,24650,Travel and Tourism direct contribution to GDP,US$ in bn (Real prices),0.364298,0.402166,0.42806,0.452465,0.482424,0.519965,0.607103,0.5969,0.601933,0.691328,0.737714,0.839846,0.963282,0.930941,0.831374,0.811831,0.84334,0.85332,0.768861,0.81111,0.888843,0.952113,0.982905,0.998567,1.03514,1.09504,1.14931,1.19764,1.252,1.30768,1.35944,1.4109,1.48291,1.5618
MUS,Mauritius,24651,Travel and Tourism direct contribution to GDP,% growth,8.58886,10.3947,6.43862,5.70139,6.62113,7.78185,16.7583,-1.68053,0.843117,14.8514,6.70963,13.8444,14.6975,-3.35733,-10.6953,-2.35065,3.8812,1.18336,-9.8977,5.49503,9.58353,7.11829,3.23403,1.59341,3.66218,5.78707,4.95642,4.20456,4.53906,4.44734,3.95821,3.78562,5.10334,5.32025
MUS,Mauritius,24652,Domestic Tourism Spending,Local currency  _in bn (Nominal prices),1.11553,1.33749,1.63907,1.96261,2.29449,2.61385,3.21637,3.11785,3.59394,4.89928,6.05255,7,7.90889,9.36077,10.0119,7.36823,8.2955,9.15885,9.27946,9.4576,9.70602,10.1181,10.8685,11.7003,12.5298,13.4135,14.278,15.1833,16.1267,17.1111,18.1618,19.3075,20.5069,21.7348
MUS,Mauritius,24653,Domestic Tourism Spending,Local currency in bn (Real prices),2.76889,3.10257,3.61692,4.04887,4.49603,4.9905,5.73724,5.26161,5.6191,7.26655,8.59074,9.4094,9.81563,10.9925,11.8345,8.61255,9.39925,10.1278,9.98642,10.0296,10.1868,10.3994,10.8685,11.3036,11.725,12.1769,12.5757,12.9781,13.3733,13.7519,14.1329,14.5378,14.9266,15.279
MUS,Mauritius,24654,Domestic Tourism Spending,% share,1.28599,1.3955,1.55166,1.66708,1.80404,1.84343,2.10789,1.86031,1.92116,2.4039,2.84225,2.86774,2.84656,3.03919,3.14665,2.10822,2.2304,2.33437,2.18676,2.10113,2.05292,2.00403,2.01439,2.01524,2.01172,2.01388,2.00601,1.99728,1.98657,1.97328,1.96088,1.9542,1.94774,1.93833
MUS,Mauritius,24655,Domestic Tourism Spending,US$ in bn (Nominal prices),0.06,0.07,0.08,0.08,0.09,0.1,0.110417,0.10406,0.128808,0.178165,0.205198,0.220764,0.25257,0.328993,0.313264,0.239349,0.288981,0.304787,0.302249,0.308854,0.276866,0.284682,0.312811,0.347381,0.361976,0.377551,0.391073,0.405724,0.422899,0.441213,0.461386,0.483243,0.505678,0.528036
MUS,Mauritius,24656,Domestic Tourism Spending,US$ in bn (Real prices),0.08,0.09,0.1041,0.116532,0.129402,0.143634,0.165126,0.151437,0.161726,0.209142,0.247254,0.270816,0.282508,0.316379,0.340613,0.247881,0.270524,0.291492,0.287424,0.288668,0.293192,0.299311,0.312811,0.325333,0.337463,0.35047,0.361946,0.373529,0.384902,0.395801,0.406764,0.418418,0.429608,0.43975
MUS,Mauritius,24657,Domestic Tourism Spending,% growth,23.5873,14.5794,17.5139,13.9606,11.0407,11.4074,17.2885,-9.88021,7.04744,32.3171,19.7026,9.51161,5.27715,12.5188,6.96807,-30.0686,10.109,8.32056,-3.17515,-0.317917,1.09467,1.27584,4.33634,3.94231,3.62852,3.80139,3.14545,3.05952,2.88531,2.65888,2.60097,2.73875,2.54983,2.21397
MUS,Mauritius,24658,Government spending on travel and Tourism service,Local currency  _in bn (Nominal prices),0.18937,0.201995,0.23637,0.252747,0.295548,0.328285,0.34707,0.384662,0.435935,0.494448,0.542736,0.628743,0.644142,0.721743,0.831306,0.875818,0.920759,0.973535,1.13602,1.21987,1.29125,1.41578,1.53635,1.65979,1.78782,1.91979,2.05879,2.20704,2.36552,2.53442,2.7155,2.90694,3.10866,3.32125
MUS,Mauritius,24659,Government spending on travel and Tourism service,Local currency in bn (Real prices),0.470039,0.468565,0.521596,0.521419,0.579121,0.62678,0.61909,0.649147,0.681582,0.733358,0.770337,0.845157,0.799437,0.847551,0.98264,1.02372,1.04327,1.07653,1.22257,1.29365,1.35522,1.45514,1.53635,1.60351,1.67299,1.7428,1.81333,1.8865,1.96164,2.03688,2.1131,2.1888,2.26273,2.33474
MUS,Mauritius,24660,Government spending on travel and Tourism service,US$ in bn (Nominal prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.08
MUS,Mauritius,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07
MUS,Mauritius,24662,Government spending on travel and Tourism service,% growth,0.202584,-0.31352,11.3178,-0.03,11.0664,8.22958,-1.22694,4.85504,4.99649,7.59646,5.04245,9.71272,-5.40966,6.01845,15.9388,4.18082,1.90936,3.18772,13.5663,5.81429,4.75889,7.37288,5.58102,4.37154,4.33279,4.17305,4.04669,4.03531,3.98294,3.83587,3.74181,3.58258,3.37735,3.18269
MUS,Mauritius,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,14.8272,15.446,15.7985,14.6604,15.258,15.3226,15.2992,15.3965,15.5728,15.7461,15.8182,15.8975,15.9765,16.0537,16.1298,16.2082,16.2889,16.3691,16.4496,16.5312,16.6132,16.6958,16.7787,16.8622,16.9461,17.0304,17.1151,17.2003,17.2858,17.3718,17.4582,17.5451,17.6324,17.7201
MUS,Mauritius,24664,Internal Travel and Tourism consumption,Local currency  _in bn (Nominal prices),11.8051,13.9755,15.6563,18.0702,20.3578,21.8023,27.0794,27.9331,30.3579,36.6698,41.0833,48.2741,59.9322,61.1873,54.3932,56.1292,60.1486,62.5156,58.0913,61.973,68.4274,74.792,79.3516,83.4304,89.4074,97.5412,105.537,113.346,122.12,131.58,141.248,151.474,164.589,179.362
MUS,Mauritius,24665,Internal Travel and Tourism consumption,Local currency in bn (Real prices),29.3016,32.4189,34.5487,37.2788,39.8907,41.6262,48.3033,47.1393,47.4644,54.3881,58.312,64.8901,74.3812,71.8529,64.2951,65.6081,68.1516,69.1292,62.517,65.7215,71.8171,76.8712,79.3516,80.6014,83.6648,88.5489,92.954,96.8844,101.269,105.749,109.914,114.054,119.801,126.086
MUS,Mauritius,24666,Internal Travel and Tourism consumption,% share,10.2718,10.5573,10.5148,10.6855,11.0842,10.9837,12.3787,12.0983,12.0912,12.9914,13.0043,12.8696,14.2316,13.0919,11.8935,11.2356,11.0186,10.7592,9.65588,9.74354,10.5098,11.1909,11.1572,11.1438,11.0024,11.1141,11.19,11.2058,11.2867,11.3788,11.4417,11.5061,11.7349,12.0129
MUS,Mauritius,24667,Internal Travel and Tourism consumption,US$ in bn (Nominal prices),0.678987,0.778663,0.74351,0.753152,0.808303,0.830578,0.929628,0.932284,1.08804,1.33352,1.39283,1.52245,1.91393,2.15048,1.70192,1.8233,2.09533,2.08039,1.89214,2.02383,1.95191,2.10433,2.28385,2.47704,2.58291,2.7455,2.89064,3.02882,3.20241,3.39282,3.58829,3.79121,4.05859,4.3575
MUS,Mauritius,24668,Internal Travel and Tourism consumption,US$ in bn (Real prices),0.843341,0.933062,0.99436,1.07294,1.14811,1.19806,1.39024,1.35674,1.36609,1.56537,1.6783,1.86763,2.1408,2.06803,1.8505,1.88829,1.9615,1.98964,1.79933,1.89156,2.067,2.21246,2.28385,2.31982,2.40799,2.54857,2.67535,2.78847,2.91468,3.04362,3.16349,3.28263,3.44805,3.62894
MUS,Mauritius,24669,Internal Travel and Tourism consumption,% growth,10.6293,10.6388,6.56955,7.90244,7.00631,4.35066,16.0404,-2.40978,0.689816,14.5871,7.21452,11.281,14.6264,-3.39909,-10.5184,2.0421,3.87681,1.43447,-9.56493,5.12578,9.27495,7.0374,3.22666,1.57499,3.80075,5.83774,4.97469,4.22835,4.52596,4.42379,3.93845,3.76611,5.03933,5.24611
MUS,Mauritius,24670,Capital investment in Travel and Tourism,Local currency  _in bn (Nominal prices),2.38192,3.57167,3.7482,3.21502,3.95417,2.61971,3.23335,2.88534,3.62719,3.29982,3.1266,5.58063,7.42135,7.93833,5.36925,3.57064,4.18056,3.50257,3.57448,3.49271,3.57032,3.78276,4.24101,4.63595,5.05278,5.50854,6.0004,6.5221,7.13588,7.80949,8.5097,9.25999,10.1505,11.0661
MUS,Mauritius,24671,Capital investment in Travel and Tourism,Local currency in bn (Real prices),5.91221,8.28518,8.27112,6.63261,7.74814,5.0017,5.76753,4.86924,5.6711,4.89425,4.43776,7.50148,9.21055,9.32207,6.34668,4.17363,4.7368,3.8731,3.8468,3.70397,3.74718,3.88792,4.24101,4.47875,4.72824,5.00071,5.28498,5.57487,5.91753,6.27639,6.62195,6.97239,7.38837,7.77913
MUS,Mauritius,24672,Capital investment in Travel and Tourism,% exports,14.4367,18.1221,16.4874,14.0581,13.4234,9.49335,10.7845,9.2852,10.2018,8.68305,7.8694,10.7953,12.1187,11.7554,7.21382,4.79957,5.38962,4.42327,4.60522,4.72058,5.01766,5.04577,5.22058,5.30712,5.39579,5.50383,5.61829,5.7303,5.88045,6.0336,6.16672,6.29652,6.48597,6.64894
MUS,Mauritius,24673,Capital investment in Travel and Tourism,US$ in bn (Nominal prices),0.137,0.199,0.178,0.134,0.157,0.1,0.111,0.1,0.13,0.12,0.106,0.176,0.237,0.279,0.168,0.115989,0.145634,0.116558,0.116427,0.11406,0.101844,0.106431,0.122062,0.137641,0.145971,0.155049,0.16435,0.174283,0.187128,0.20137,0.216182,0.231766,0.250301,0.268845
MUS,Mauritius,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.170162,0.238459,0.238055,0.190896,0.223003,0.143956,0.165998,0.140144,0.163222,0.140863,0.127725,0.215903,0.265093,0.268303,0.182667,0.120123,0.136332,0.111474,0.110716,0.106606,0.107849,0.1119,0.122062,0.128905,0.136086,0.143928,0.152109,0.160453,0.170315,0.180644,0.190589,0.200675,0.212648,0.223895
MUS,Mauritius,24675,Capital investment in Travel and Tourism,% growth,-1.7013,40.1367,-0.169635,-19.81,16.8188,-35.4465,15.3115,-15.5751,16.468,-13.6985,-9.32698,69.0376,22.783,1.21084,-31.9177,-34.2392,13.4935,-18.2338,-0.679117,-3.71303,1.1667,3.75583,9.08167,5.60578,5.57047,5.76267,5.68464,5.48501,6.14656,6.0644,5.50567,5.29208,5.96611,5.28891
MUS,Mauritius,24676,Leisure Tourism Spending,Local currency  _in bn (Nominal prices),8.13585,9.58844,10.6445,12.236,13.6854,14.5739,19.7311,17.6933,19.5485,22.1565,23.2219,29.4178,37.5613,37.7001,33.7259,35.2081,36.9985,38.9138,34.5564,38.9416,45.1339,47.4288,51.1699,53.6929,57.4658,62.5322,67.6875,72.7183,78.3557,84.4379,90.6308,97.1297,105.543,115.044
MUS,Mauritius,24677,Leisure Tourism Spending,Local currency in bn (Real prices),20.1941,22.2422,23.4891,25.243,26.8163,27.8254,35.1955,29.8588,30.564,32.8622,32.9602,39.5434,46.6169,44.2716,39.8655,41.1539,41.9213,43.0304,37.1891,41.297,47.3697,48.7474,51.1699,51.8722,53.7748,56.7674,59.6172,62.1571,64.9776,67.8617,70.5256,73.1347,76.8225,80.8727
MUS,Mauritius,24678,Leisure Tourism Spending,% share,4.76628,4.97211,4.95639,4.927,5.07767,4.98668,6.21854,5.18305,5.12314,5.22101,5.14246,5.82707,6.50889,5.85607,5.06536,4.79302,4.69126,4.64057,3.83479,4.12569,4.5995,4.55996,4.61084,4.49544,4.48237,4.56318,4.62851,4.66132,4.71216,4.76372,4.79606,4.82549,4.93185,5.06149
MUS,Mauritius,24679,Leisure Tourism Spending,US$ in bn (Nominal prices),0.467946,0.534231,0.505501,0.50999,0.543377,0.555206,0.677362,0.590524,0.700624,0.805736,0.787286,0.927769,1.19952,1.325,1.05526,1.1437,1.28888,1.29497,1.12556,1.2717,1.28745,1.33445,1.47274,1.59414,1.66014,1.7601,1.85395,1.94317,2.05477,2.17725,2.3024,2.43104,2.60257,2.79494
MUS,Mauritius,24680,Leisure Tourism Spending,US$ in bn (Real prices),0.581216,0.640163,0.67605,0.726531,0.771812,0.800855,1.01298,0.859379,0.879674,0.945822,0.948643,1.13812,1.3417,1.2742,1.14739,1.18447,1.20656,1.23848,1.07035,1.18859,1.36337,1.40302,1.47274,1.49296,1.54772,1.63385,1.71587,1.78897,1.87015,1.95316,2.02983,2.10492,2.21106,2.32763
MUS,Mauritius,24681,Leisure Tourism Spending,% growth,9.26673,10.1419,5.60589,7.46704,6.2326,3.76291,26.4871,-15.1631,2.36166,7.51958,0.298218,19.9731,17.8879,-5.03104,-9.95253,3.23203,1.86462,2.64579,-13.575,11.0461,14.705,2.90835,4.9696,1.37251,3.66779,5.56509,5.02016,4.26031,4.53771,4.43855,3.92556,3.69943,5.04256,5.27212
MUS,Mauritius,24682,Outbound Travel & Tourism Expenditure,Local currency  _in bn (Nominal prices),2.41353,2.78161,3.10251,3.56605,3.9369,4.02535,4.72231,5.00764,4.73957,5.56539,6.33077,8.06305,9.03992,10.8368,9.57052,10.6347,10.1162,9.717,11.9937,13.2174,19.2727,20.2281,21.8969,22.9436,24.6874,26.2315,28.0156,29.6841,31.7952,34.0514,36.9638,40.0982,43.4626,47.4133
MUS,Mauritius,24683,Outbound Travel & Tourism Expenditure,Local currency in bn (Real prices),5.99066,6.45248,6.84629,7.35679,7.71429,7.68543,8.42347,8.45077,7.4103,8.25451,8.98563,10.8384,11.2193,12.7258,11.3128,12.4307,11.4622,10.745,12.9074,14.0168,20.2274,20.7904,21.8969,22.1655,23.1018,23.8132,24.6754,25.3729,26.3666,27.3667,28.7639,30.1923,31.6355,33.3302
MUS,Mauritius,24684,Outbound Travel & Tourism Expenditure,US$ in bn (Nominal prices),0.138818,0.154981,0.147337,0.148631,0.156314,0.153349,0.162115,0.167133,0.169868,0.202389,0.21463,0.25429,0.288689,0.380871,0.299455,0.345459,0.352406,0.323361,0.390656,0.431635,0.549757,0.569133,0.630224,0.681192,0.713201,0.73834,0.767344,0.793213,0.833783,0.878024,0.939036,1.00361,1.07174,1.15188
MUS,Mauritius,24685,Outbound Travel & Tourism Expenditure,US$ in bn (Real prices),0.17242,0.185712,0.197046,0.211739,0.222028,0.221198,0.24244,0.243225,0.213279,0.237577,0.258619,0.311944,0.322909,0.366268,0.325598,0.357774,0.329897,0.309255,0.371494,0.403424,0.582173,0.598378,0.630224,0.637956,0.664902,0.68538,0.710193,0.730269,0.758868,0.787653,0.827867,0.868977,0.910515,0.95929
MUS,Mauritius,24686,Outbound Travel & Tourism Expenditure,Percentage share of total GDP,3.35122,3.41854,3.43199,3.47684,3.55303,3.24667,3.46917,3.40839,2.8833,3.03727,3.26574,3.62923,3.54214,3.81238,3.28032,3.45332,3.05951,2.77119,3.22067,3.37124,4.70188,4.65824,4.72654,4.60501,4.62337,4.59616,4.59928,4.56892,4.58996,4.60965,4.69249,4.77787,4.86564,4.99103
MUS,Mauritius,24687,Outbound Travel & Tourism Expenditure,% growth,4.13064,7.70892,6.10326,7.45661,4.85947,-0.374153,9.6032,0.324074,-12.3122,11.3924,8.85715,20.6189,3.51504,13.4276,-11.1038,9.88197,-7.79158,-6.25706,20.1254,8.59492,44.3081,2.78346,5.32201,1.227,4.22372,3.0798,3.62035,2.82684,3.91631,3.79314,5.10555,4.96574,4.78007,5.35687
MUS,Mauritius,24688,Travel and Tourism total contribution to employment,% share of total employment,20.927,21.7962,20.8846,22.551,21.7218,22.6669,24.2779,23.668,23.9047,26.5892,27.4612,27.1703,31.6789,30.378,25.0601,24.7099,23.7019,22.9129,20.3797,19.4945,21.7078,22.5802,22.6452,22.4052,22.4154,22.8516,23.1787,23.3818,23.6824,23.9904,24.2547,24.4918,25.0829,25.769
MUS,Mauritius,24689,Travel and Tourism total contribution to employment,Thousands of jobs,92.2535,101.25,97.854,107.17,104.348,109.221,121.387,117.819,118.095,129.774,134.674,134.691,158.634,156.046,129.967,130.354,124.794,121.536,113.036,110.209,123.161,128.934,130.899,130.539,131.546,134.964,137.603,139.486,141.892,144.265,146.3,148.106,151.928,156.246
MUS,Mauritius,24690,Travel and Tourism total contribution to employment,% growth,8.7404,9.75163,-3.35378,9.52008,-2.63289,4.66962,11.1389,-2.93903,0.233963,9.88994,3.7758,0.01,17.7764,-1.63116,-16.7125,0.297668,-4.26519,-2.61071,-6.99361,-2.50082,11.7522,4.68697,1.52393,-0.274719,0.771507,2.59823,1.95539,1.36857,1.7245,1.67259,1.41052,1.23473,2.58051,2.84172
MUS,Mauritius,24691,Travel and Tourism total contribution to GDP,Local currency  _in bn (Nominal prices),15.8372,19.3827,20.5463,25.0299,26.2655,30.2914,36.1778,37.8505,42.0029,50.9319,55.5294,61.2063,80.9756,86.2264,73.1628,75.9714,81.1078,83.5536,79.8356,85.1001,93.9033,103.136,110.036,116.728,124.798,135.579,146.383,157.075,169.184,182.286,195.784,210.078,228.087,248.184
MUS,Mauritius,24692,Travel and Tourism total contribution to GDP,Local currency in bn (Real prices),39.3097,44.9618,45.3394,51.6367,51.4668,57.834,64.5326,63.8757,65.6713,75.5414,78.816,82.2736,100.498,101.257,86.4817,88.8012,91.8995,92.3928,85.9179,90.2474,98.555,106.003,110.036,112.77,116.782,123.08,128.93,134.262,140.298,146.501,152.352,158.18,166.02,174.466
MUS,Mauritius,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,21.9901,23.8209,22.7283,24.4036,23.7044,24.4317,26.5775,25.7625,25.5523,27.7956,28.6449,27.5493,31.7289,30.3343,25.0767,24.6695,24.53,23.8286,21.4383,21.7058,22.9092,23.7508,23.7517,23.4286,23.3717,23.7555,24.0314,24.1767,24.4234,24.6767,24.8544,25.0317,25.5344,26.1255
MUS,Mauritius,24694,Travel and Tourism total contribution to GDP,US$ in bn (Nominal prices),0.910899,1.07993,0.975733,1.04323,1.04287,1.15397,1.24197,1.26328,1.5054,1.85217,1.88259,1.93031,2.58595,3.03051,2.28921,2.46785,2.82547,2.78049,2.60039,2.77909,2.67861,2.90182,3.16698,3.46565,3.60532,3.81615,4.00941,4.19733,4.4366,4.7003,4.97373,5.25799,5.62437,6.02951
MUS,Mauritius,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.13139,1.29407,1.30493,1.48618,1.48129,1.66455,1.85734,1.83843,1.89012,2.17419,2.26844,2.36795,2.89247,2.91431,2.48907,2.55583,2.645,2.6592,2.47284,2.59745,2.83656,3.05093,3.16698,3.24568,3.36116,3.54242,3.71079,3.86426,4.03798,4.21652,4.38491,4.55265,4.77829,5.02139
MUS,Mauritius,24696,Travel and Tourism total contribution to GDP,% growth,13.4754,14.3785,0.839661,13.8895,-0.32917,12.3715,11.5825,-1.01804,2.8112,15.0295,4.3349,4.38686,22.1507,0.755081,-14.5916,2.68208,3.48904,0.536751,-7.00801,5.03909,9.20544,7.55743,3.80389,2.48507,3.55803,5.39271,4.75282,4.13573,4.49564,4.42153,3.99355,3.82536,4.95631,5.08764
MUS,Mauritius,24697,Visitor Exports (Foreign spending),Local currency  _in bn (Nominal prices),10.6895,12.638,14.0172,16.1076,18.0633,19.1885,23.8631,24.8152,26.764,31.7705,35.0308,41.2741,52.0233,51.8265,44.3813,48.761,51.8531,53.3568,48.8119,52.5154,58.7214,64.6738,68.4831,71.7301,76.8776,84.1277,91.259,98.163,105.993,114.469,123.086,132.167,144.082,157.627
MUS,Mauritius,24698,Visitor Exports (Foreign spending),Local currency in bn (Real prices),26.5327,29.3163,30.9317,33.23,35.3947,36.6357,42.566,41.8776,41.8453,47.1216,49.7212,55.4807,64.5655,60.8604,52.4606,56.9955,58.7523,59.0014,52.5306,55.6919,61.6303,66.4718,68.4831,69.2978,71.9398,76.372,80.3783,83.9063,87.8961,91.9974,95.7813,99.5159,104.875,110.807
MUS,Mauritius,24699,Visitor Exports (Foreign spending),% exports,25.9423,25.0431,25.8649,24.5127,26.1411,25.9862,26.3788,28.103,30.1688,33.4923,31.5763,31.6874,36.4871,35.7006,31.9058,30.9024,29.9029,28.2881,27.0718,26.2317,29.3597,33.4699,35.8628,36.0305,34.9647,34.8583,34.5919,34.1579,34.0645,34.0678,34.021,33.9734,34.544,35.3046
MUS,Mauritius,24700,Visitor Exports (Foreign spending),US$ in bn (Nominal prices),0.614825,0.704143,0.665672,0.671352,0.7172,0.731001,0.819211,0.828224,0.95923,1.15535,1.18764,1.30169,1.66136,1.82149,1.38866,1.58395,1.80635,1.7756,1.58989,1.71498,1.67504,1.81965,1.97104,2.12966,2.22093,2.36795,2.49957,2.62309,2.77951,2.95161,3.12691,3.30796,3.55291,3.82947
MUS,Mauritius,24701,Visitor Exports (Foreign spending),US$ in bn (Real prices),0.763648,0.843765,0.89026,0.956406,1.01871,1.05443,1.22511,1.2053,1.20437,1.35623,1.43105,1.59681,1.85829,1.75165,1.50989,1.64041,1.69098,1.69815,1.51191,1.60289,1.77381,1.91315,1.97104,1.99449,2.07053,2.1981,2.3134,2.41494,2.52978,2.64782,2.75672,2.86421,3.01844,3.18919
MUS,Mauritius,24702,Visitor Exports (Foreign spending),% growth,9.83399,10.4914,5.51033,7.43004,6.51434,3.50628,16.1872,-1.6172,-0.08,12.6089,5.51692,11.5836,16.3748,-5.73853,-13.8017,8.64434,3.08234,0.423965,-10.9672,6.01794,10.663,7.85567,3.02583,1.18965,3.81253,6.161,5.2458,4.38921,4.75506,4.66603,4.11313,3.89907,5.38481,5.65677
