"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"South Asia","SAS","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","74384","74374","74544","74619","75027","74965","74868","74948.65","74958.52","75184.87","75340.52","75440.52","75497.52","75433.88","75432.88","75631.97","74713.1","74740.51","75521.51","74765.34","74765","75034","75143","75215","75295","75560","75427","75422","75416","75362","76063","76549","76549","76549","77897","79583","79583","","",
"Saudi Arabia","SAU","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1018","1018","1018","1018","958","1078","1020","1020","1020","1020","1020","1020","1020","","1412","","","","","","","","",
"Sudan","SDN","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4595","4595","4595","4595","4599","4578","4578","4578","4578","4578","4578","","4508","","4708","4313","4313","4313","4313","","","","",
"Senegal","SEN","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","906","906","906","906","906","906","906","906","906","","","","","","","","","","","","","","",
"Singapore","SGP","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564","564","547","547","547","547","547","547","","","","","","","","","","","","","","","",
"San Marino","SMR","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3809","3736","3736","",
"Sub-Saharan Africa (excluding high income)","SSA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","65661","65663","65648","65703","65904.5","66005.8","65700.8","65376.8","65275.5","63015.5","62964.563","62894","62394","62980","64151","62309","58804","62266","58761","58758.5","64108","60476","64085","61493","62368","60400","60408","64840","64253","61381","61381","60030","59635","59634.5","59634","59634","59634","","",
"South Sudan","SSD","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","65661","65663","65648","65703","65904.5","66005.8","65700.8","65376.8","65275.5","63015.5","62964.563","62894","62394","62980","64151","62309","58804","62266","58761","58758.5","64108","60476","64085","61493","62368","60400","60408","64840","64253","61381","61381","60030","59635","59634.5","59634","59634","59634","","",
"Small states","SST","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","5685","5702","5702","5702","5702","5711","6018","6018","6020","6061","6060","6060","6052","6058","6058","6055","6185","6165","6165","6133","6133","6049","6049","6041","6041","6120","5962","6123","5977","6090","5948","5953","5953","5953","5953","6177","6390","","",
"Sao Tome and Principe","STP","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3673","3665","3667","3662","3662","3662","3657","3657","3660","3626","3626","3629.15","3622.039","3622.686","3622.418","3624.077","3631.386","3631.306","3627.102","3626.369","3626.297","3626.441","",
"Slovenia","SVN","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201","1201","1201","1201","1201","1229","1229","1229","1229","1228","1228","1228","1228","1228","1228.05","1209.14","1209.14","1209.09","1209.05","1209.043","1209.044","1209.05","",
"Sweden","SWE","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10923","10738","10929","10705","10698","9865","9940","9882","9895","9867","9869","9821","9840","9946","9968","10014","9944","9765","9689","9716","9684","9684","",
"Eswatini","SWZ","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","300","300","300","300","300","300","300","300","300","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1525","1525","1525","1771","1771","1771","1888","1888","2023","2043","1801","2139","2139","2139","2139","","","","","","","","",
"Turks and Caicos Islands","TCA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","70564.7","70806.7","71215.7","72257.7","72257.7","72823.7","73184.7","73480.7","73726.7","74056.7","74531.635483871","73103.635483871","73262.635483871","73498.635483871","73737.635483871","74509.635483871","75893.635483871","77624.635483871","77668.935483871","78007.935483871","78774.935483871","79152.935483871","79318.935483871","80372.935483871","80889.935483871","82182.935483871","83404.935483871","83629.935483871","81172.935483871","85534.935483871","86282.935483871","86677.935483871","87188.935483871","87188.935483871","87879.935483871","88933.935483871","87974.935483871","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","190059.2","189867.2","189850.2","189886.2","189759.2","191455.2","191338.2","190998.2","191140.2","191730.2","197867.2","200548.6","199548.2","200213","199671","198658","197192.502105263","196722","196187","196660","196114","193145","193340","192727","191794","192494","192398","191169","191774","192887","193808","193556","192660","191811.6","192960","192236.38","193619.21","","",
"Togo","TGO","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4041","4041","4044","4044","4044","","","","","","","4429","","","4458","4458","","","","","","","",
"Tajikistan","TJK","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","483","483","547","483","533","612","617","617","617","617","617","617","617","616","620.7","620.7","608","587","597","597","620","620","",
"Turkmenistan","TKM","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2313","2313","2393","2365","2521","2523","2523","2523","2529","2529","3069","3181","3095.1","3110","3115","3115","3115","3115","3115","3115","3115","3840","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","72779","72635","73775","73505","73292","73109","73347.5","72812.5","72868.5","77523.5","77118.1","77022.1","77123.1","77163.4","76577.2","76390.3","82419.02","81951","81951","81951","81891","81598","81303","81305","80967","108664","108570","108743","108447","97207","97207","97284","97293","97293","97384","97384","97384","","",
"Timor-Leste","TLS","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","21208","21099","21311","21379","21491","23275","23503","23673","24024","23796","23412","23177","23453","21882","22086","22696","22716","23168","23519","23800","24414","24418","23652","23653","23684","25343","25172","25172","25380","25662","25661","28095","28095","28094.34","29441","27432.44","27448.94","","",
"Tonga","TON","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","74384","74374","74544","74619","75027","74965","74868","74948.65","74958.52","75184.87","75340.52","75440.52","75497.52","75433.88","75432.88","75631.97","74713.1","74740.51","75521.51","74765.34","74765","75034","75143","75215","75295","75560","75427","75422","75416","75362","76063","76549","76549","76549","77897","79583","79583","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","65661","65663","65648","65703","65904.5","66005.8","65700.8","65376.8","65275.5","63015.5","62964.563","62894","62394","62980","64151","62309","58804","62266","58761","58758.5","64108","60476","64085","61493","62368","60400","60408","64840","64253","61381","61381","60030","59635","59634.5","59634","59634","59634","","",
"Trinidad and Tobago","TTO","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1820","1820","1860","2138","2152","2163","1909","1909","1909","1956","2218","2218","1991","","2165","","1867","","2244","2244","2244","2165","",
"Turkey","TUR","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8607","8607","8607","8682","8671","8671","8671","8697","8697","8697","8697","8697","8699","9080","9594","9642","9642","9718","10087","10131","10131","10207","",
"Tuvalu","TUV","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4460","4581","4581","4582","4582","4582","4460","","2600","","","","","","","2707","","","","","","2701","",
"Uganda","UGA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250","1185","594","261","259","259","259","","","","","","","","","","","","","","","","",
"Ukraine","UKR","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22602","22546","22510","22473","22302","22219","22079","22079","22011","22001","21891","21873","21676","21678","21705","21665.4","21642.5","21625.9","21625.9","20975.23","21603","21626","",
"Upper middle income","UMC","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","295980.2","295658.2","297250.2","298404.2","298259.2","300481.2","301147.7","300951.7","301584.7","305216.7","312306.363","309996.7","311738.3","311584.1","311911.9","310343","317755.862105263","318427","318218","318431","321785","321620","321300","319342","319609","349887","351242","354980","353219","345999","347702","349085","348896","348703.94","350552","350647.59","351313.15","","",
"Uruguay","URY","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2993","2993","2993","2993","2993","2993","2993","2993","2993","2993","2993","1641","1641","","","","","","1498","1498","1498","1498","",
"United States","USA","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203875","195804","192815","194708","194077","194746","198057","196806","195369","194025","191771","193560.51","192123","191785","194431","194136","153516.6","154321.5","152932.6","151735","151270","150966","",
"Uzbekistan","UZB","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3483","3468","3641","3645","3645","4080","4126","4126","4014","4014","4005","4230","4229.6","4230","4227.2","4258.4","4192","4186","4202","4238","4304","4642","",
"St. Vincent and the Grenadines","VCT","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","336","336","336","336","336","336","336","336","336","336","336","","","","","","","","","","","","",
"British Virgin Islands","VGB","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2646","2414","2632","2632","3142","2347","2545","2600","2671","3147","3147","3147","3147","3147","2576.563","2347","2347","2347","3186","3186","2581","2367","",
"Vanuatu","VUT","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","1000507.33548387","996153.287096774","994910","992092.841935484","983302.464516129","975342.625806452","963878.138709677","949388.514516129","941808.890967742","938664.31516129","977074.383","973210.707096774","964581.342580645","973468.754193548","970988.050967742","968160.260322581","971143.774885996","970154.472375981","964146.915693211","963074.49690094","968935.935483871","956609.233390473","962635.639187575","959885.943535401","958123.943535401","989329.943535401","1062032.93548387","1060970.93548387","1060664.93548387","1056107.93548387","1076589.93548387","1057710.93548387","1051859.93548387","1051798.67548387","1055263.93548387","1051968.08548387","1051767.60548387","","",
"Samoa","WSM","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22916","22805","22686","20070","22657","20041","20041","20041","20047","20047","","22287","19811","","","","","","","20953","20953","20953","",
"Zambia","ZMB","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1273","1273","1273","1273","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2583","","","","","","","","","","","",
